id,latitude_min,longitude_min,latitude_max,longitude_max,sand,coral_algae,rock,seagrass,microalgal_mats,rubble
114,124.10337018,24.25254264,124.10525584,24.2544283,100.0,0.0,0.0,0.0,0.0,0.0
115,124.10525584,24.25254264,124.1071415,24.2544283,99.78494623655914,0.2150537634408603,0.0,0.0,0.0,0.0
116,124.1071415,24.25254264,124.10902716,24.2544283,95.49715567662848,4.502844323371526,0.0,0.0,0.0,0.0
117,124.10902716,24.25254264,124.11091282,24.2544283,90.17008797653959,9.829912023460409,0.0,0.0,0.0,0.0
118,124.11091282,24.25254264,124.11279848000001,24.2544283,93.20681092586024,6.793189074139769,0.0,0.0,0.0,0.0
119,124.11279848000001,24.25254264,124.11468414000001,24.2544283,96.03500136724091,3.964998632759093,0.0,0.0,0.0,0.0
120,124.11468414000001,24.25254264,124.11656980000001,24.2544283,100.0,0.0,0.0,0.0,0.0,0.0
121,124.11656980000001,24.25254264,124.11845546,24.2544283,83.56861457649376,16.431385423506242,0.0,0.0,0.0,0.0
122,124.11845546,24.25254264,124.12034112,24.2544283,24.589375851293973,73.36751862831503,0.0,2.0431055203909945,0.0,0.0
123,124.12034112,24.25254264,124.12222678,24.2544283,5.913461538461539,68.06089743589743,15.016025641025642,4.8798076923076925,0.0,6.1298076923076925
124,124.12222678,24.25254264,124.12411244,24.2544283,0.0,60.211521512699306,23.323451646502676,0.6489864594183157,0.0,15.816040381379695
125,124.12411244,24.25254264,124.1259981,24.2544283,0.0,76.19391025641026,23.157051282051285,0.0,0.0,0.6490384615384617
126,124.1259981,24.25254264,124.12788376,24.2544283,0.0,71.53662747677382,28.463372523226184,0.0,0.0,0.0
127,124.12788376,24.25254264,124.12976942,24.2544283,0.0,100.0,0.0,0.0,0.0,0.0
128,124.12976942,24.25254264,124.13165508,24.2544283,0,0,0,0,0,0
129,124.13165508,24.25254264,124.13354074,24.2544283,0,0,0,0,0,0
130,124.13354074,24.25254264,124.1354264,24.2544283,0,0,0,0,0,0
131,124.1354264,24.25254264,124.13731206,24.2544283,0,0,0,0,0,0
132,124.13731206,24.25254264,124.13919772,24.2544283,0,0,0,0,0,0
133,124.13919772,24.25254264,124.14108338,24.2544283,0,0,0,0,0,0
134,124.14108338,24.25254264,124.14296904,24.2544283,0,0,0,0,0,0
135,124.14296904,24.25254264,124.1448547,24.2544283,0,0,0,0,0,0
136,124.08451358,24.2544283,124.08639924,24.25631396,0,0,0,0,0,0
137,124.08639924,24.2544283,124.0882849,24.25631396,0,0,0,0,0,0
138,124.0882849,24.2544283,124.09017056,24.25631396,0,0,0,0,0,0
139,124.09017056,24.2544283,124.09205622,24.25631396,0.0,78.55649576903933,5.8337481333997,15.231458437033348,0.0,0.3782976605276256
140,124.09205622,24.2544283,124.09394188,24.25631396,0.0,27.217370403012573,44.72398045028444,10.696258312635207,0.0,17.362390834067785
141,124.09394188,24.2544283,124.09582754,24.25631396,0.0,56.57852564102564,4.399038461538461,27.37980769230769,0.0,11.642628205128204
142,124.09582754,24.2544283,124.0977132,24.25631396,40.38923594425757,59.61076405574243,0.0,0.0,0.0,0.0
143,124.0977132,24.2544283,124.09959886,24.25631396,65.79600993510135,34.20399006489865,0.0,0.0,0.0,0.0
144,124.09959886,24.2544283,124.10148452,24.25631396,94.59177950484737,3.365114974761638,0.0,2.0431055203909945,0.0,0.0
145,124.10148452,24.2544283,124.10337018,24.25631396,84.44732456952417,15.552675430475835,0.0,0.0,0.0,0.0
146,124.10337018,24.2544283,124.10525584,24.25631396,99.67078189300412,0.32921810699588466,0.0,0.0,0.0,0.0
147,124.10525584,24.2544283,124.1071415,24.25631396,95.3963666391412,4.603633360858794,0.0,0.0,0.0,0.0
148,124.1071415,24.2544283,124.10902716,24.25631396,98.84974838245867,1.1502516175413369,0.0,0.0,0.0,0.0
149,124.10902716,24.2544283,124.11091282,24.25631396,100.0,0.0,0.0,0.0,0.0,0.0
150,124.11091282,24.2544283,124.11279848000001,24.25631396,100.0,0.0,0.0,0.0,0.0,0.0
151,124.11279848000001,24.2544283,124.11468414000001,24.25631396,100.0,0.0,0.0,0.0,0.0,0.0
152,124.11468414000001,24.2544283,124.11656980000001,24.25631396,100.0,0.0,0.0,0.0,0.0,0.0
153,124.11656980000001,24.2544283,124.11845546,24.25631396,100.0,0.0,0.0,0.0,0.0,0.0
154,124.11845546,24.2544283,124.12034112,24.25631396,88.92004418387288,11.079955816127114,0.0,0.0,0.0,0.0
155,124.12034112,24.2544283,124.12222678,24.25631396,65.78947368421053,30.712451861360712,0.0,3.4980744544287545,0.0,0.0
156,124.12222678,24.2544283,124.12411244,24.25631396,32.804487179487175,40.42467948717949,2.6442307692307687,8.229166666666664,0.0,15.897435897435896
157,124.12411244,24.2544283,124.1259981,24.25631396,0.0,34.559294871794876,8.774038461538462,16.145833333333336,0.0,40.52083333333334
158,124.1259981,24.2544283,124.12788376,24.25631396,0.0,63.47401297349244,14.96756626891968,0.0,0.0,21.55842075758789
159,124.12788376,24.2544283,124.12976942,24.25631396,0.0,87.18416491836177,10.708747605582412,0.0,0.0,2.1070874760558236
160,124.12976942,24.2544283,124.13165508,24.25631396,0.0,100.0,0.0,0.0,0.0,0.0
161,124.13165508,24.2544283,124.13354074,24.25631396,0.0,100.0,0.0,0.0,0.0,0.0
162,124.13354074,24.2544283,124.1354264,24.25631396,0,0,0,0,0,0
163,124.1354264,24.2544283,124.13731206,24.25631396,0,0,0,0,0,0
164,124.13731206,24.2544283,124.13919772,24.25631396,0,0,0,0,0,0
165,124.13919772,24.2544283,124.14108338,24.25631396,0,0,0,0,0,0
166,124.14108338,24.2544283,124.14296904,24.25631396,0,0,0,0,0,0
167,124.14296904,24.2544283,124.1448547,24.25631396,0,0,0,0,0,0
168,124.1448547,24.2544283,124.14674036,24.25631396,0,0,0,0,0,0
169,124.14674036,24.2544283,124.14862602000001,24.25631396,0,0,0,0,0,0
170,124.08451358,24.25631396,124.08639924,24.258199620000003,0,0,0,0,0,0
171,124.08639924,24.25631396,124.0882849,24.258199620000003,0,0,0,0,0,0
172,124.0882849,24.25631396,124.09017056,24.258199620000003,0,0,0,0,0,0
173,124.09017056,24.25631396,124.09205622,24.258199620000003,0.0,100.0,0.0,0.0,0.0,0.0
174,124.09205622,24.25631396,124.09394188,24.258199620000003,0.0,93.43916237439838,5.159165751920965,1.4016718736806553,0.0,0.0
175,124.09394188,24.25631396,124.09582754,24.258199620000003,27.135719551150782,53.73904496682774,1.154885740027848,2.7193054304201816,0.0,15.251044311573429
176,124.09582754,24.25631396,124.0977132,24.258199620000003,83.91126771842715,16.088732281572838,0.0,0.0,0.0,0.0
177,124.0977132,24.25631396,124.09959886,24.258199620000003,97.25182277061133,0.0,0.0,2.7481772293886717,0.0,0.0
178,124.09959886,24.25631396,124.10148452,24.258199620000003,100.0,0.0,0.0,0.0,0.0,0.0
179,124.10148452,24.25631396,124.10337018,24.258199620000003,97.93959260126435,2.060407398735659,0.0,0.0,0.0,0.0
180,124.10337018,24.25631396,124.10525584,24.258199620000003,100.0,0.0,0.0,0.0,0.0,0.0
181,124.10525584,24.25631396,124.1071415,24.258199620000003,0,0,0,0,0,0
182,124.1071415,24.25631396,124.10902716,24.258199620000003,100.0,0.0,0.0,0.0,0.0,0.0
183,124.10902716,24.25631396,124.11091282,24.258199620000003,100.0,0.0,0.0,0.0,0.0,0.0
184,124.11091282,24.25631396,124.11279848000001,24.258199620000003,0,0,0,0,0,0
185,124.11279848000001,24.25631396,124.11468414000001,24.258199620000003,0,0,0,0,0,0
186,124.11468414000001,24.25631396,124.11656980000001,24.258199620000003,0,0,0,0,0,0
187,124.11656980000001,24.25631396,124.11845546,24.258199620000003,100.0,0.0,0.0,0.0,0.0,0.0
188,124.11845546,24.25631396,124.12034112,24.258199620000003,100.0,0.0,0.0,0.0,0.0,0.0
189,124.12034112,24.25631396,124.12222678,24.258199620000003,100.0,0.0,0.0,0.0,0.0,0.0
190,124.12222678,24.25631396,124.12411244,24.258199620000003,84.86378205128206,8.790064102564104,0.0,3.7740384615384626,0.0,2.572115384615385
191,124.12411244,24.25631396,124.1259981,24.258199620000003,36.64770451085651,36.495473119141096,0.0,13.901129717170098,0.0,12.955692652832306
192,124.1259981,24.25631396,124.12788376,24.258199620000003,3.8920477296388243,30.47969888684231,7.471770641467127,2.7468567310002405,0.0,55.40962601105151
193,124.12788376,24.25631396,124.12976942,24.258199620000003,0.0,75.05007611569584,10.960660203509336,1.4101434179953531,0.0,12.579120262799456
194,124.12976942,24.25631396,124.13165508,24.258199620000003,0.0,99.17141377524598,0.8285862247540138,0.0,0.0,0.0
195,124.13165508,24.25631396,124.13354074,24.258199620000003,0.0,100.0,0.0,0.0,0.0,0.0
196,124.13354074,24.25631396,124.1354264,24.258199620000003,0,0,0,0,0,0
197,124.1354264,24.25631396,124.13731206,24.258199620000003,0.0,100.0,0.0,0.0,0.0,0.0
198,124.13731206,24.25631396,124.13919772,24.258199620000003,0,0,0,0,0,0
199,124.13919772,24.25631396,124.14108338,24.258199620000003,0.0,100.0,0.0,0.0,0.0,0.0
200,124.14108338,24.25631396,124.14296904,24.258199620000003,0,0,0,0,0,0
201,124.14296904,24.25631396,124.1448547,24.258199620000003,0,0,0,0,0,0
202,124.1448547,24.25631396,124.14674036,24.258199620000003,0,0,0,0,0,0
203,124.14674036,24.25631396,124.14862602000001,24.258199620000003,0,0,0,0,0,0
204,124.14862602000001,24.25631396,124.15051168000001,24.258199620000003,0,0,0,0,0,0
205,124.15051168000001,24.25631396,124.15239734000001,24.258199620000003,0,0,0,0,0,0
206,124.08451358,24.258199620000003,124.08639924,24.260085280000002,0,0,0,0,0,0
207,124.08639924,24.258199620000003,124.0882849,24.260085280000002,0,0,0,0,0,0
208,124.0882849,24.258199620000003,124.09017056,24.260085280000002,0,0,0,0,0,0
209,124.09017056,24.258199620000003,124.09205622,24.260085280000002,0.0,100.0,0.0,0.0,0.0,0.0
210,124.09205622,24.258199620000003,124.09394188,24.260085280000002,0.0,100.0,0.0,0.0,0.0,0.0
211,124.09394188,24.258199620000003,124.09582754,24.260085280000002,71.13133940182055,28.868660598179456,0.0,0.0,0.0,0.0
212,124.09582754,24.258199620000003,124.0977132,24.260085280000002,100.0,0.0,0.0,0.0,0.0,0.0
213,124.0977132,24.258199620000003,124.09959886,24.260085280000002,98.395002402691,0.0,0.0,1.6049975973089856,0.0,0.0
214,124.09959886,24.258199620000003,124.10148452,24.260085280000002,100.0,0.0,0.0,0.0,0.0,0.0
215,124.10148452,24.258199620000003,124.10337018,24.260085280000002,96.1573861021629,3.842613897837092,0.0,0.0,0.0,0.0
216,124.10337018,24.258199620000003,124.10525584,24.260085280000002,100.0,0.0,0.0,0.0,0.0,0.0
217,124.10525584,24.258199620000003,124.1071415,24.260085280000002,100.0,0.0,0.0,0.0,0.0,0.0
218,124.1071415,24.258199620000003,124.10902716,24.260085280000002,100.0,0.0,0.0,0.0,0.0,0.0
219,124.10902716,24.258199620000003,124.11091282,24.260085280000002,0,0,0,0,0,0
220,124.11091282,24.258199620000003,124.11279848000001,24.260085280000002,0,0,0,0,0,0
221,124.11279848000001,24.258199620000003,124.11468414000001,24.260085280000002,0,0,0,0,0,0
222,124.11468414000001,24.258199620000003,124.11656980000001,24.260085280000002,0,0,0,0,0,0
223,124.11656980000001,24.258199620000003,124.11845546,24.260085280000002,100.0,0.0,0.0,0.0,0.0,0.0
224,124.11845546,24.258199620000003,124.12034112,24.260085280000002,100.0,0.0,0.0,0.0,0.0,0.0
225,124.12034112,24.258199620000003,124.12222678,24.260085280000002,100.0,0.0,0.0,0.0,0.0,0.0
226,124.12222678,24.258199620000003,124.12411244,24.260085280000002,97.82923299565847,2.170767004341533,0.0,0.0,0.0,0.0
227,124.12411244,24.258199620000003,124.1259981,24.260085280000002,88.13165692320013,11.86834307679987,0.0,0.0,0.0,0.0
228,124.1259981,24.258199620000003,124.12788376,24.260085280000002,61.887608069164266,28.562279859109825,1.456932436759526,3.3781620236951646,0.0,4.715017611271213
229,124.12788376,24.258199620000003,124.12976942,24.260085280000002,20.989829422599502,44.9747737647153,6.855129334507887,6.759029390566187,0.0,20.421238087611112
230,124.12976942,24.258199620000003,124.13165508,24.260085280000002,0.0,84.03041825095056,15.969581749049427,0.0,0.0,0.0
231,124.13165508,24.258199620000003,124.13354074,24.260085280000002,0.0,100.0,0.0,0.0,0.0,0.0
232,124.13354074,24.258199620000003,124.1354264,24.260085280000002,0,0,0,0,0,0
233,124.1354264,24.258199620000003,124.13731206,24.260085280000002,0.0,100.0,0.0,0.0,0.0,0.0
234,124.13731206,24.258199620000003,124.13919772,24.260085280000002,0.0,99.62847377024818,0.3715262297518205,0.0,0.0,0.0
235,124.13919772,24.258199620000003,124.14108338,24.260085280000002,0.0,89.75589827392504,10.244101726074968,0.0,0.0,0.0
236,124.14108338,24.258199620000003,124.14296904,24.260085280000002,0.0,92.74950241683253,7.250497583167472,0.0,0.0,0.0
237,124.14296904,24.258199620000003,124.1448547,24.260085280000002,0.0,100.0,0.0,0.0,0.0,0.0
238,124.1448547,24.258199620000003,124.14674036,24.260085280000002,0.0,100.0,0.0,0.0,0.0,0.0
239,124.14674036,24.258199620000003,124.14862602000001,24.260085280000002,0.0,100.0,0.0,0.0,0.0,0.0
240,124.14862602000001,24.258199620000003,124.15051168000001,24.260085280000002,0,0,0,0,0,0
241,124.15051168000001,24.258199620000003,124.15239734000001,24.260085280000002,0,0,0,0,0,0
242,124.15239734000001,24.258199620000003,124.154283,24.260085280000002,0,0,0,0,0,0
243,124.154283,24.258199620000003,124.15616866,24.260085280000002,0,0,0,0,0,0
244,124.08262792000001,24.260085280000002,124.08451358,24.26197094,0,0,0,0,0,0
245,124.08451358,24.260085280000002,124.08639924,24.26197094,0,0,0,0,0,0
246,124.08639924,24.260085280000002,124.0882849,24.26197094,0,0,0,0,0,0
247,124.0882849,24.260085280000002,124.09017056,24.26197094,0.0,100.0,0.0,0.0,0.0,0.0
248,124.09017056,24.260085280000002,124.09205622,24.26197094,0.0,100.0,0.0,0.0,0.0,0.0
249,124.09205622,24.260085280000002,124.09394188,24.26197094,0.0,100.0,0.0,0.0,0.0,0.0
250,124.09394188,24.260085280000002,124.09582754,24.26197094,0.0,100.0,0.0,0.0,0.0,0.0
251,124.09582754,24.260085280000002,124.0977132,24.26197094,16.322241681260945,83.67775831873905,0.0,0.0,0.0,0.0
252,124.0977132,24.260085280000002,124.09959886,24.26197094,91.56856974690996,8.431430253090051,0.0,0.0,0.0,0.0
253,124.09959886,24.260085280000002,124.10148452,24.26197094,99.72640218878249,0.0,0.0,0.2735978112175102,0.0,0.0
254,124.10148452,24.260085280000002,124.10337018,24.26197094,100.0,0.0,0.0,0.0,0.0,0.0
255,124.10337018,24.260085280000002,124.10525584,24.26197094,0,0,0,0,0,0
256,124.10525584,24.260085280000002,124.1071415,24.26197094,100.0,0.0,0.0,0.0,0.0,0.0
257,124.1071415,24.260085280000002,124.10902716,24.26197094,100.0,0.0,0.0,0.0,0.0,0.0
258,124.10902716,24.260085280000002,124.11091282,24.26197094,100.0,0.0,0.0,0.0,0.0,0.0
259,124.11091282,24.260085280000002,124.11279848000001,24.26197094,0,0,0,0,0,0
260,124.11279848000001,24.260085280000002,124.11468414000001,24.26197094,0,0,0,0,0,0
261,124.11468414000001,24.260085280000002,124.11656980000001,24.26197094,100.0,0.0,0.0,0.0,0.0,0.0
262,124.11656980000001,24.260085280000002,124.11845546,24.26197094,100.0,0.0,0.0,0.0,0.0,0.0
263,124.11845546,24.260085280000002,124.12034112,24.26197094,100.0,0.0,0.0,0.0,0.0,0.0
264,124.12034112,24.260085280000002,124.12222678,24.26197094,97.64932240254308,2.3506775974569183,0.0,0.0,0.0,0.0
265,124.12222678,24.260085280000002,124.12411244,24.26197094,90.67825301884662,9.321746981153368,0.0,0.0,0.0,0.0
266,124.12411244,24.260085280000002,124.1259981,24.26197094,97.79430845082605,2.2056915491739466,0.0,0.0,0.0,0.0
